timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-03-30T07:04:10.049615,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,0,1,1,1,0,0,0,0
2026-03-30T07:04:12.049901,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,1,2,2,2,0,0,0,1
2026-03-30T07:04:14.050213,PHASE_1_N_S_THRU,11.0,CHANGE,other_phase_demand,3,3,2,2,1,0,0,2
2026-03-30T07:04:27.050880,PHASE_2_N_S_LEFT,7.0,CHANGE,other_phase_demand,3,3,3,3,0,0,0,2
2026-03-30T07:04:40.051499,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,5,3,4,4,0,1,0,2
2026-03-30T07:04:42.051784,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,6,3,4,6,1,1,1,2
2026-03-30T07:04:44.052087,PHASE_1_N_S_THRU,11.0,CHANGE,other_phase_demand,7,3,4,6,1,1,1,2
2026-03-30T07:04:57.052730,PHASE_2_N_S_LEFT,7.0,CHANGE,other_phase_demand,8,3,6,7,0,1,1,2
2026-03-30T07:05:10.053433,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,9,3,6,7,0,1,1,2
2026-03-30T07:05:12.053708,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,9,4,6,8,0,0,1,2
2026-03-30T07:05:14.054015,PHASE_1_N_S_THRU,11.0,CHANGE,other_phase_demand,8,5,7,8,0,0,1,2
2026-03-30T07:05:27.054730,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,10,5,7,9,0,0,2,2
2026-03-30T07:05:29.055007,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,11,5,7,9,0,0,2,2
2026-03-30T07:05:31.055271,PHASE_3_E_W_THRU,11.0,CHANGE,other_phase_demand,11,7,7,9,0,0,2,2
2026-03-30T07:05:44.056002,PHASE_4_E_W_LEFT,7.0,CHANGE,other_phase_demand,12,7,7,9,0,0,3,3
2026-03-30T07:05:57.056397,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,12,7,7,8,0,0,3,3
2026-03-30T07:05:59.056583,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,12,8,7,8,0,1,3,4
2026-03-30T07:06:01.056888,PHASE_3_E_W_THRU,11.0,CHANGE,other_phase_demand,12,10,7,9,0,2,3,4
2026-03-30T07:06:14.057273,PHASE_4_E_W_LEFT,7.0,CHANGE,other_phase_demand,12,10,7,9,0,2,2,4
2026-03-30T07:06:27.057993,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,13,10,7,11,0,2,2,4
