timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-02-17T20:09:04.263209,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,1,1,1,2,1,0,0,0
2026-02-17T20:09:06.263392,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,1,1,3,1,0,0,0
2026-02-17T20:09:08.263560,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,2,0,1,5,1,0,0,0
2026-02-17T20:09:10.263814,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,1,1,1,5,1,0,1,0
2026-02-17T20:09:12.264107,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,2,2,2,5,1,0,1,0
2026-02-17T20:09:25.264549,PHASE_2_N_S_LEFT,7.0,HOLD,min_green_not_met,2,2,3,5,1,0,1,0
2026-02-17T20:09:27.264752,PHASE_2_N_S_LEFT,9.0,HOLD,min_green_not_met,2,3,4,6,2,0,1,0
2026-02-17T20:09:29.265032,PHASE_2_N_S_LEFT,11.0,CHANGE,other_phase_demand,4,3,4,6,2,0,1,0
2026-02-17T20:09:42.265629,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,6,3,4,6,2,0,1,0
2026-02-17T20:09:44.265835,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,5,4,5,7,2,0,1,0
2026-02-17T20:09:46.266037,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,5,5,5,8,2,0,1,0
2026-02-17T20:09:48.266272,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,5,5,5,8,2,0,2,0
2026-02-17T20:09:50.266438,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,6,5,6,9,2,0,2,0
2026-02-17T20:10:03.267108,PHASE_2_N_S_LEFT,7.0,HOLD,min_green_not_met,7,5,8,9,2,1,2,0
2026-02-17T20:10:05.267412,PHASE_2_N_S_LEFT,9.0,HOLD,min_green_not_met,8,5,10,10,2,1,2,0
2026-02-17T20:10:07.267650,PHASE_2_N_S_LEFT,11.0,CHANGE,other_phase_demand,9,5,10,10,2,1,2,0
2026-02-17T20:10:20.268262,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,10,5,11,11,2,2,2,0
2026-02-17T20:10:22.268438,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,10,5,12,11,3,2,2,0
2026-02-17T20:10:24.268702,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,11,6,13,11,3,2,2,0
2026-02-17T20:10:26.268986,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,12,6,14,12,3,3,2,0
2026-02-17T20:10:28.269219,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,12,6,14,13,3,4,2,0
2026-02-17T20:10:41.269728,PHASE_2_N_S_LEFT,7.0,HOLD,min_green_not_met,12,7,14,13,2,3,2,0
2026-02-17T20:10:43.269897,PHASE_2_N_S_LEFT,9.0,HOLD,min_green_not_met,13,7,14,13,1,2,2,0
2026-02-17T20:10:45.270147,PHASE_2_N_S_LEFT,11.0,CHANGE,other_phase_demand,12,8,14,13,1,2,3,0
