timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-02-17T21:40:55.725476,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,0,1,0,0,0,0,0,0
2026-02-17T21:40:57.725652,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,2,1,1,0,0,0,0
2026-02-17T21:40:59.725848,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,2,2,1,2,0,0,0,0
2026-02-17T21:41:01.726061,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,2,4,1,3,0,0,0,0
2026-02-17T21:41:03.726382,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,2,4,1,4,0,0,0,0
2026-02-17T21:41:16.726849,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,3,4,2,5,0,0,0,0
2026-02-17T21:41:18.727099,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,3,3,0,4,0,0,0,0
2026-02-17T21:41:20.727287,PHASE_3_E_W_THRU,11.0,HOLD,min_green_not_met,3,3,0,4,0,0,0,0
2026-02-17T21:41:22.727449,PHASE_3_E_W_THRU,13.0,HOLD,min_green_not_met,4,3,0,4,0,0,0,0
2026-02-17T21:41:24.727723,PHASE_3_E_W_THRU,15.0,CHANGE,other_phase_demand,5,3,1,5,0,0,0,0
2026-02-17T21:41:37.728361,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,5,4,2,6,0,0,0,1
2026-02-17T21:41:39.728525,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,4,3,3,6,0,0,0,1
2026-02-17T21:41:41.728690,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,3,4,3,6,0,1,0,1
2026-02-17T21:41:43.728906,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,3,4,3,7,1,2,0,1
2026-02-17T21:41:45.729136,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,4,4,4,8,2,2,0,1
2026-02-17T21:41:58.729613,PHASE_2_N_S_LEFT,7.0,HOLD,min_green_not_met,5,5,6,10,2,2,0,1
2026-02-17T21:42:00.729788,PHASE_2_N_S_LEFT,9.0,HOLD,min_green_not_met,5,7,6,12,2,2,0,1
2026-02-17T21:42:02.730009,PHASE_2_N_S_LEFT,11.0,CHANGE,other_phase_demand,6,7,8,11,1,2,0,1
2026-02-17T21:42:15.730516,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,7,7,9,11,1,2,0,1
2026-02-17T21:42:17.730786,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,9,8,9,11,2,2,1,1
2026-02-17T21:42:19.730989,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,9,8,10,11,2,2,1,1
2026-02-17T21:42:21.731233,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,9,8,11,12,2,2,2,1
2026-02-17T21:42:23.731427,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,9,7,11,13,3,3,2,1
2026-02-17T21:42:36.731884,PHASE_2_N_S_LEFT,7.0,HOLD,min_green_not_met,9,8,12,14,3,3,2,2
2026-02-17T21:42:38.732152,PHASE_2_N_S_LEFT,9.0,HOLD,min_green_not_met,11,9,12,14,3,2,2,2
2026-02-17T21:42:40.732437,PHASE_2_N_S_LEFT,11.0,CHANGE,other_phase_demand,11,9,12,15,2,2,2,3
2026-02-17T21:42:53.733060,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,10,8,12,15,2,2,2,3
2026-02-17T21:42:55.733331,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,11,9,13,15,2,2,2,3
2026-02-17T21:42:57.733503,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,10,9,14,16,2,2,2,3
2026-02-17T21:42:59.733667,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,9,9,14,16,2,2,2,3
2026-02-17T21:43:01.733889,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,9,9,15,16,2,2,2,4
2026-02-17T21:43:14.734427,PHASE_2_N_S_LEFT,7.0,HOLD,min_green_not_met,9,9,15,16,2,2,2,5
2026-02-17T21:43:16.734699,PHASE_2_N_S_LEFT,9.0,HOLD,min_green_not_met,10,10,16,17,2,2,2,5
2026-02-17T21:43:18.734985,PHASE_2_N_S_LEFT,11.0,CHANGE,other_phase_demand,10,10,15,18,2,2,2,5
2026-02-17T21:43:31.735518,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,9,10,16,19,2,2,2,5
2026-02-17T21:43:33.735724,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,9,9,17,19,2,2,2,5
2026-02-17T21:43:35.735893,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,9,9,18,20,2,2,2,5
2026-02-17T21:43:37.736075,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,9,9,20,22,1,2,2,5
2026-02-17T21:43:39.736340,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,8,9,20,22,1,2,2,6
2026-02-17T21:43:52.736959,PHASE_2_N_S_LEFT,7.0,HOLD,min_green_not_met,10,9,20,23,1,2,2,6
2026-02-17T21:43:54.737233,PHASE_2_N_S_LEFT,9.0,HOLD,min_green_not_met,10,9,20,24,1,2,2,6
2026-02-17T21:43:56.737480,PHASE_2_N_S_LEFT,11.0,CHANGE,other_phase_demand,10,10,21,24,1,2,2,6
2026-02-17T21:44:09.737879,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,11,10,22,24,1,2,2,6
2026-02-17T21:44:11.738097,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,12,9,23,25,1,2,2,6
2026-02-17T21:44:13.738368,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,12,9,23,25,1,2,2,6
2026-02-17T21:44:15.738602,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,12,9,24,25,1,3,1,6
2026-02-17T21:44:17.738895,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,12,9,24,26,1,3,1,6
2026-02-17T21:44:30.739499,PHASE_2_N_S_LEFT,7.0,HOLD,min_green_not_met,13,10,24,27,1,4,1,6
2026-02-17T21:44:32.739674,PHASE_2_N_S_LEFT,9.0,HOLD,min_green_not_met,13,10,24,26,1,4,1,6
2026-02-17T21:44:34.739910,PHASE_2_N_S_LEFT,11.0,CHANGE,other_phase_demand,14,10,26,27,1,4,1,6
2026-02-17T21:44:47.740406,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,15,10,28,28,1,4,1,6
2026-02-17T21:44:49.740591,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,15,10,29,28,1,5,1,7
2026-02-17T21:44:51.740867,PHASE_1_N_S_THRU,11.0,HOLD,min_green_not_met,15,12,29,28,1,5,1,8
2026-02-17T21:44:53.741128,PHASE_1_N_S_THRU,13.0,HOLD,min_green_not_met,16,12,30,29,2,5,1,8
2026-02-17T21:44:55.741471,PHASE_1_N_S_THRU,15.0,CHANGE,other_phase_demand,16,12,31,29,3,6,1,8
2026-02-17T21:45:08.741975,PHASE_2_N_S_LEFT,7.0,HOLD,min_green_not_met,16,12,32,29,3,6,2,8
2026-02-17T21:45:10.742189,PHASE_2_N_S_LEFT,9.0,HOLD,min_green_not_met,17,13,32,29,3,6,2,8
